,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,Actor
1512,-312.83438,213.03,-52.886623,17.26561,42.416912,-24.832249,12.102019,18.784016,-20.59852,4.967845,10.813131,-8.187352,10.940813,7.635896,-7.0578947,8.405834,4.158149,-5.855021,7.073564,3.339403,-4.754691,3.6006029,1.8283337,-1.7721233,2.5545642,-0.025944846,-0.23548606,2.7379467,-0.3116199,0.7803308,2.6985633,-0.38362604,0.9304711,1.8426611,-1.1168505,-0.06426035,0.95911986,-0.2521443,0.30438647,0.21506216,Simbu
1513,-266.79984,221.38823,-71.81948,10.779473,42.734406,-32.313786,5.3015766,13.329389,-27.43932,0.1223673,6.0725183,-12.2157345,8.856444,2.9835484,-11.799279,6.8739247,1.5904714,-8.73465,5.375061,0.073179655,-7.150499,2.6285965,-0.8815442,-3.0583527,3.2393062,-1.1595652,-1.3209667,1.7924253,-3.2728958,-1.4199659,1.0390235,-2.8079932,1.3436465,4.1939287,0.394448,2.352637,2.5674632,-1.0098962,0.6793901,0.95548564,Simbu
1514,-266.79984,221.38823,-71.81948,10.779473,42.734406,-32.313786,5.3015766,13.329389,-27.43932,0.1223673,6.0725183,-12.2157345,8.856444,2.9835484,-11.799279,6.8739247,1.5904714,-8.73465,5.375061,0.073179655,-7.150499,2.6285965,-0.8815442,-3.0583527,3.2393062,-1.1595652,-1.3209667,1.7924253,-3.2728958,-1.4199659,1.0390235,-2.8079932,1.3436465,4.1939287,0.394448,2.352637,2.5674632,-1.0098962,0.6793901,0.95548564,Simbu
1515,-294.7292,212.89961,-53.62666,26.24985,49.16773,-20.30146,21.314747,25.354458,-15.542786,12.308006,13.755084,-7.5479345,12.931772,7.281071,-6.475981,10.354735,2.598048,-6.5172806,7.6553116,0.32009533,-5.943379,4.8532557,-1.1773688,-4.8832874,2.813773,-1.3343099,-2.654297,1.1907047,-2.930425,-2.129465,0.21408471,-3.4843976,-1.6067443,0.30473801,-2.5334406,-1.2638354,-0.78325975,-2.8868854,-1.9275539,-1.3752774,Simbu
1516,-294.7292,212.89961,-53.62666,26.24985,49.16773,-20.30146,21.314747,25.354458,-15.542786,12.308006,13.755084,-7.5479345,12.931772,7.281071,-6.475981,10.354735,2.598048,-6.5172806,7.6553116,0.32009533,-5.943379,4.8532557,-1.1773688,-4.8832874,2.813773,-1.3343099,-2.654297,1.1907047,-2.930425,-2.129465,0.21408471,-3.4843976,-1.6067443,0.30473801,-2.5334406,-1.2638354,-0.78325975,-2.8868854,-1.9275539,-1.3752774,Simbu
1517,-333.92355,198.13545,-21.437878,31.369555,52.24663,-4.11147,20.69747,24.624327,-8.045803,9.60094,12.591242,-4.08222,9.369456,6.812744,-3.355765,9.565141,5.55081,-2.4782374,7.538406,2.6553452,-3.9271657,4.2726927,1.1069403,-3.5801716,2.214884,1.4186472,-0.22431117,1.7307477,-0.9885534,-0.92558956,0.66243654,-1.6998405,-0.1646688,1.5688833,-0.71150655,0.072852895,0.4126671,-2.173402,-1.7480712,-0.6531122,Simbu
1518,-333.92355,198.13545,-21.437878,31.369555,52.24663,-4.11147,20.69747,24.624327,-8.045803,9.60094,12.591242,-4.08222,9.369456,6.812744,-3.355765,9.565141,5.55081,-2.4782374,7.538406,2.6553452,-3.9271657,4.2726927,1.1069403,-3.5801716,2.214884,1.4186472,-0.22431117,1.7307477,-0.9885534,-0.92558956,0.66243654,-1.6998405,-0.1646688,1.5688833,-0.71150655,0.072852895,0.4126671,-2.173402,-1.7480712,-0.6531122,Simbu
1519,-213.77783,207.56429,-46.557022,20.467493,49.174305,-16.563128,13.694354,23.593817,-11.962032,8.981569,13.826577,-5.8400717,9.438798,6.8929653,-5.805079,9.503278,5.394135,-5.6175447,6.727614,4.0054417,-3.6095443,5.163061,2.5270655,-2.0798101,4.200961,1.907288,-0.38653663,2.7848623,-0.623811,-0.8368054,1.5181171,-2.3200147,-1.2878067,2.0084589,-0.31378266,0.32944348,1.5463969,-0.75162035,-0.015983593,0.6454808,Simbu
1520,-213.77783,207.56429,-46.557022,20.467493,49.174305,-16.563128,13.694354,23.593817,-11.962032,8.981569,13.826577,-5.8400717,9.438798,6.8929653,-5.805079,9.503278,5.394135,-5.6175447,6.727614,4.0054417,-3.6095443,5.163061,2.5270655,-2.0798101,4.200961,1.907288,-0.38653663,2.7848623,-0.623811,-0.8368054,1.5181171,-2.3200147,-1.2878067,2.0084589,-0.31378266,0.32944348,1.5463969,-0.75162035,-0.015983593,0.6454808,Simbu
1521,-329.07858,198.18304,-38.360615,21.945255,48.732693,-14.966338,12.251445,25.082693,-7.373804,11.251439,15.348327,-6.4793916,9.335487,13.299658,-1.500702,6.86719,4.7579093,-4.467889,6.2506785,5.842308,-1.8943431,3.4166598,2.0737767,0.29888156,6.9871225,5.0631876,3.4871607,6.790067,0.61882627,-4.1282735,-1.4267727,-1.4603878,0.2968616,2.8709729,0.50829643,0.074972406,0.79572004,-0.06293989,1.5977733,1.7798433,Simbu
1522,-329.07858,198.18304,-38.360615,21.945255,48.732693,-14.966338,12.251445,25.082693,-7.373804,11.251439,15.348327,-6.4793916,9.335487,13.299658,-1.500702,6.86719,4.7579093,-4.467889,6.2506785,5.842308,-1.8943431,3.4166598,2.0737767,0.29888156,6.9871225,5.0631876,3.4871607,6.790067,0.61882627,-4.1282735,-1.4267727,-1.4603878,0.2968616,2.8709729,0.50829643,0.074972406,0.79572004,-0.06293989,1.5977733,1.7798433,Simbu
1523,-353.5262,214.31563,-15.274432,25.520462,50.50977,-6.6261296,10.460641,19.541016,-10.595654,1.2315186,7.3475246,-5.099384,7.8974137,7.2050343,-5.408104,4.299466,3.746519,-5.026185,2.0303442,1.4262469,-1.4359313,7.74573,5.593111,-2.8856049,-1.3615407,-1.1271083,-0.99947894,1.4066156,-1.5248098,-1.1169825,1.5494423,-4.1855407,-6.0206122,-0.30830082,-1.9639297,-6.426992,-3.5984871,-0.24275278,-0.2358356,0.57278925,Simbu
1524,-353.5262,214.31563,-15.274432,25.520462,50.50977,-6.6261296,10.460641,19.541016,-10.595654,1.2315186,7.3475246,-5.099384,7.8974137,7.2050343,-5.408104,4.299466,3.746519,-5.026185,2.0303442,1.4262469,-1.4359313,7.74573,5.593111,-2.8856049,-1.3615407,-1.1271083,-0.99947894,1.4066156,-1.5248098,-1.1169825,1.5494423,-4.1855407,-6.0206122,-0.30830082,-1.9639297,-6.426992,-3.5984871,-0.24275278,-0.2358356,0.57278925,Simbu
1525,-324.0035,219.04082,-38.666866,16.195414,45.174587,-16.246494,8.197946,12.436127,-24.286629,-4.9938383,2.9156609,-9.915294,7.1002445,3.2139232,-8.67721,7.570395,2.0739467,-10.828814,2.362784,1.3688623,-6.6027055,3.5127277,3.3105989,-4.133103,-1.0072112,-0.32485443,0.026688235,1.999463,-1.8496816,-0.99359906,1.9020579,-2.9743483,-3.2565153,0.8736364,-1.7596419,-3.6519082,-0.5926689,0.87727994,0.3861361,0.30204812,Simbu
1526,-324.0035,219.04082,-38.666866,16.195414,45.174587,-16.246494,8.197946,12.436127,-24.286629,-4.9938383,2.9156609,-9.915294,7.1002445,3.2139232,-8.67721,7.570395,2.0739467,-10.828814,2.362784,1.3688623,-6.6027055,3.5127277,3.3105989,-4.133103,-1.0072112,-0.32485443,0.026688235,1.999463,-1.8496816,-0.99359906,1.9020579,-2.9743483,-3.2565153,0.8736364,-1.7596419,-3.6519082,-0.5926689,0.87727994,0.3861361,0.30204812,Simbu
1527,-354.75723,194.69542,-38.95528,10.905363,41.855648,-14.783265,-1.267673,3.187145,-21.54484,-4.921022,-4.1807585,-15.630042,3.1359131,0.5311822,-11.262873,2.5092702,-1.2413514,-11.158091,1.6589082,1.6677401,-7.152825,-0.4876601,1.41321,-2.962897,-1.4970871,-1.8051873,-1.3535864,0.9516104,-2.2660522,-4.346301,-2.271074,-2.5840468,-4.117732,-3.8099349,-2.0940557,-1.167266,-1.9257032,-1.0995983,0.37150702,0.41565955,Simbu
1528,-354.75723,194.69542,-38.95528,10.905363,41.855648,-14.783265,-1.267673,3.187145,-21.54484,-4.921022,-4.1807585,-15.630042,3.1359131,0.5311822,-11.262873,2.5092702,-1.2413514,-11.158091,1.6589082,1.6677401,-7.152825,-0.4876601,1.41321,-2.962897,-1.4970871,-1.8051873,-1.3535864,0.9516104,-2.2660522,-4.346301,-2.271074,-2.5840468,-4.117732,-3.8099349,-2.0940557,-1.167266,-1.9257032,-1.0995983,0.37150702,0.41565955,Simbu
1529,-244.90562,205.09628,-49.736248,20.044968,44.095627,-22.066252,14.154822,22.02737,-16.311806,8.311338,13.749503,-9.049991,4.9032044,2.8795788,-9.628332,4.3885174,1.6961837,-5.8719444,5.188028,1.1953915,-4.1352835,3.8340566,0.16339892,-3.0285468,1.1278756,-3.3981366,-4.4725637,-0.87886786,-3.2696962,-2.1535354,-1.1476462,-5.249532,-3.9293869,-2.3126023,-4.227031,-2.1638067,-1.2353495,-2.575599,-0.4800733,0.5997954,Simbu
1530,-244.90562,205.09628,-49.736248,20.044968,44.095627,-22.066252,14.154822,22.02737,-16.311806,8.311338,13.749503,-9.049991,4.9032044,2.8795788,-9.628332,4.3885174,1.6961837,-5.8719444,5.188028,1.1953915,-4.1352835,3.8340566,0.16339892,-3.0285468,1.1278756,-3.3981366,-4.4725637,-0.87886786,-3.2696962,-2.1535354,-1.1476462,-5.249532,-3.9293869,-2.3126023,-4.227031,-2.1638067,-1.2353495,-2.575599,-0.4800733,0.5997954,Simbu
1531,-397.83743,176.21701,-68.94425,-6.094901,31.4751,-28.257042,-5.7790036,6.172524,-22.81372,-3.4792233,3.7006626,-13.082116,0.46772674,0.9221009,-10.98382,0.7159919,0.2947892,-8.127821,0.94320875,0.8335351,-4.485686,0.29132813,-2.0372725,-4.265459,0.47462213,-1.9935434,-3.6526268,-0.6185769,-2.562882,-2.6665716,-0.74835783,-2.9291532,-2.494829,-1.0988442,-2.8384035,-1.673864,0.513401,0.5739734,1.9002824,2.5058632,Simbu
1532,-397.83743,176.21701,-68.94425,-6.094901,31.4751,-28.257042,-5.7790036,6.172524,-22.81372,-3.4792233,3.7006626,-13.082116,0.46772674,0.9221009,-10.98382,0.7159919,0.2947892,-8.127821,0.94320875,0.8335351,-4.485686,0.29132813,-2.0372725,-4.265459,0.47462213,-1.9935434,-3.6526268,-0.6185769,-2.562882,-2.6665716,-0.74835783,-2.9291532,-2.494829,-1.0988442,-2.8384035,-1.673864,0.513401,0.5739734,1.9002824,2.5058632,Simbu
1533,-320.884,210.8729,-62.783566,5.3845463,36.39822,-30.34261,2.9718404,11.378012,-27.829891,-4.056825,5.38963,-11.055538,7.94715,7.505204,-7.3732233,4.0076485,0.18344219,-8.0157995,3.924137,0.44353735,-7.311069,-0.543141,-1.9170271,-3.1525245,2.323976,0.36914444,1.1549361,4.5610704,1.2267812,1.3581197,1.7740372,-2.0542073,-0.27990887,1.2044352,-1.1646392,0.6156196,1.7484747,1.2259629,3.787475,3.915217,Simbu
1534,-320.884,210.8729,-62.783566,5.3845463,36.39822,-30.34261,2.9718404,11.378012,-27.829891,-4.056825,5.38963,-11.055538,7.94715,7.505204,-7.3732233,4.0076485,0.18344219,-8.0157995,3.924137,0.44353735,-7.311069,-0.543141,-1.9170271,-3.1525245,2.323976,0.36914444,1.1549361,4.5610704,1.2267812,1.3581197,1.7740372,-2.0542073,-0.27990887,1.2044352,-1.1646392,0.6156196,1.7484747,1.2259629,3.787475,3.915217,Simbu
1535,-334.5472,213.47311,-45.30756,6.9109287,36.43684,-25.01155,2.1305883,14.8185215,-18.062551,-2.2346828,0.66267025,-15.834348,3.0074124,2.4246008,-11.071991,6.034481,4.9361305,-8.812338,1.8762454,1.6315981,-6.643239,0.957703,-1.7069992,-9.684667,-5.9473405,-6.4444346,-5.0268006,1.8387384,-2.1685576,-5.204116,0.19054237,1.1527088,1.1399003,0.80111605,-3.6591835,-3.728137,-2.0912237,-2.879209,-0.16099612,1.0875239,Simbu
1536,-334.5472,213.47311,-45.30756,6.9109287,36.43684,-25.01155,2.1305883,14.8185215,-18.062551,-2.2346828,0.66267025,-15.834348,3.0074124,2.4246008,-11.071991,6.034481,4.9361305,-8.812338,1.8762454,1.6315981,-6.643239,0.957703,-1.7069992,-9.684667,-5.9473405,-6.4444346,-5.0268006,1.8387384,-2.1685576,-5.204116,0.19054237,1.1527088,1.1399003,0.80111605,-3.6591835,-3.728137,-2.0912237,-2.879209,-0.16099612,1.0875239,Simbu
1537,-320.481,205.62932,-32.029472,14.383537,41.605366,-16.712864,5.0543375,16.105825,-15.289842,-0.6718975,5.345074,-7.6425333,13.510966,18.108442,2.1774035,9.026253,3.0842006,-12.011577,-2.3985505,-0.4225679,-7.6912174,-0.7185116,-1.3579088,-6.8811455,-1.8406096,-3.352849,-4.7170186,3.5780828,0.48860696,-9.213172,-6.9396553,-0.8166631,0.655726,-2.2086267,-6.4049463,-5.995587,-4.344517,-3.3498874,0.71361333,2.209044,Simbu
1538,-320.481,205.62932,-32.029472,14.383537,41.605366,-16.712864,5.0543375,16.105825,-15.289842,-0.6718975,5.345074,-7.6425333,13.510966,18.108442,2.1774035,9.026253,3.0842006,-12.011577,-2.3985505,-0.4225679,-7.6912174,-0.7185116,-1.3579088,-6.8811455,-1.8406096,-3.352849,-4.7170186,3.5780828,0.48860696,-9.213172,-6.9396553,-0.8166631,0.655726,-2.2086267,-6.4049463,-5.995587,-4.344517,-3.3498874,0.71361333,2.209044,Simbu
1539,-313.569,229.25938,-60.345135,14.880669,43.545486,-29.884733,6.7493095,14.533286,-24.344221,2.5126326,4.993702,-16.58517,4.9713974,3.182873,-10.281968,6.2936387,0.35163444,-10.271218,2.8851275,-2.263656,-10.31763,-2.1114397,-4.981974,-6.5663295,-1.1558223,-5.1072083,-2.2280824,5.0934286,0.5490955,-2.4678814,-2.2938023,-3.5221882,0.1291272,-0.058020487,-3.6011117,-1.0555423,-1.9798311,-5.0464945,-1.7823362,-0.6347829,Simbu
1540,-313.569,229.25938,-60.345135,14.880669,43.545486,-29.884733,6.7493095,14.533286,-24.344221,2.5126326,4.993702,-16.58517,4.9713974,3.182873,-10.281968,6.2936387,0.35163444,-10.271218,2.8851275,-2.263656,-10.31763,-2.1114397,-4.981974,-6.5663295,-1.1558223,-5.1072083,-2.2280824,5.0934286,0.5490955,-2.4678814,-2.2938023,-3.5221882,0.1291272,-0.058020487,-3.6011117,-1.0555423,-1.9798311,-5.0464945,-1.7823362,-0.6347829,Simbu
1541,-302.55814,170.73459,-34.04518,11.023858,31.606031,-21.572618,1.2079285,11.619337,-16.313047,-0.6883602,4.882695,-11.538843,1.4520092,5.19514,-4.33748,4.710295,0.76553047,-10.122005,-0.040534467,1.5391893,-6.586113,-2.5988576,-1.874094,-3.581463,2.5013466,2.850741,0.5788116,3.196673,0.22394776,-5.145604,-4.581163,-2.585137,-1.201976,-1.2169096,-3.2497897,-3.879498,-3.6613884,-2.6481588,-0.32822448,-1.7099329,Simbu
1542,-302.55814,170.73459,-34.04518,11.023858,31.606031,-21.572618,1.2079285,11.619337,-16.313047,-0.6883602,4.882695,-11.538843,1.4520092,5.19514,-4.33748,4.710295,0.76553047,-10.122005,-0.040534467,1.5391893,-6.586113,-2.5988576,-1.874094,-3.581463,2.5013466,2.850741,0.5788116,3.196673,0.22394776,-5.145604,-4.581163,-2.585137,-1.201976,-1.2169096,-3.2497897,-3.879498,-3.6613884,-2.6481588,-0.32822448,-1.7099329,Simbu
1543,-224.8118,232.88419,-44.558353,0.20942985,47.67214,-9.882818,-1.6435791,12.404461,-7.2992415,3.6628466,4.6878247,-5.432605,6.70629,2.9353957,0.8419871,21.460157,17.647673,4.2818217,6.798133,-2.1484187,-7.466998,1.1232618,-1.9427516,-2.312371,2.840801,-5.6097956,-7.1930785,0.86492825,0.16594262,4.029931,11.833047,10.909764,9.442434,4.75772,-2.0029292,-0.8053599,-2.712202,-4.359113,3.1564357,1.2833056,Simbu
1544,-224.8118,232.88419,-44.558353,0.20942985,47.67214,-9.882818,-1.6435791,12.404461,-7.2992415,3.6628466,4.6878247,-5.432605,6.70629,2.9353957,0.8419871,21.460157,17.647673,4.2818217,6.798133,-2.1484187,-7.466998,1.1232618,-1.9427516,-2.312371,2.840801,-5.6097956,-7.1930785,0.86492825,0.16594262,4.029931,11.833047,10.909764,9.442434,4.75772,-2.0029292,-0.8053599,-2.712202,-4.359113,3.1564357,1.2833056,Simbu
1545,-410.767,150.14104,-60.058167,-4.2728143,25.48811,-23.585499,1.0343771,9.651114,-18.599445,-2.2048323,4.261628,-10.391491,-0.3287511,1.1656122,-5.028845,4.139365,1.2582195,-5.619221,-0.15620515,-2.4526196,-5.65346,-1.3630054,-3.1290274,-4.699814,-1.8572221,-1.6346275,0.048948262,1.9336494,1.190714,2.0156565,1.4924839,0.003112868,1.8154427,2.723884,1.7267851,1.1416051,0.16376083,0.24907096,0.6368294,-0.07163337,Simbu
1546,-410.767,150.14104,-60.058167,-4.2728143,25.48811,-23.585499,1.0343771,9.651114,-18.599445,-2.2048323,4.261628,-10.391491,-0.3287511,1.1656122,-5.028845,4.139365,1.2582195,-5.619221,-0.15620515,-2.4526196,-5.65346,-1.3630054,-3.1290274,-4.699814,-1.8572221,-1.6346275,0.048948262,1.9336494,1.190714,2.0156565,1.4924839,0.003112868,1.8154427,2.723884,1.7267851,1.1416051,0.16376083,0.24907096,0.6368294,-0.07163337,Simbu
1547,-401.55267,159.64066,-48.14831,-0.21593253,24.395544,-23.84119,0.57174754,9.2129,-17.624008,-1.863241,2.9113932,-11.229182,-0.3601035,-0.7287845,-8.0126705,3.2023888,0.7402285,-7.300826,0.063095145,-0.02533462,-3.7466521,-0.42476317,-3.1671598,-5.078702,-1.2183747,-1.7907119,-2.8998275,-2.6859543,-3.9203944,-2.76968,-2.2354815,-3.3144548,-2.0513134,-2.1485052,-3.1806865,-1.9202763,-1.6855872,-1.6869912,-0.564452,-0.42425385,Simbu
1548,-401.55267,159.64066,-48.14831,-0.21593253,24.395544,-23.84119,0.57174754,9.2129,-17.624008,-1.863241,2.9113932,-11.229182,-0.3601035,-0.7287845,-8.0126705,3.2023888,0.7402285,-7.300826,0.063095145,-0.02533462,-3.7466521,-0.42476317,-3.1671598,-5.078702,-1.2183747,-1.7907119,-2.8998275,-2.6859543,-3.9203944,-2.76968,-2.2354815,-3.3144548,-2.0513134,-2.1485052,-3.1806865,-1.9202763,-1.6855872,-1.6869912,-0.564452,-0.42425385,Simbu
1549,-255.57208,214.1669,-48.152466,-1.9638318,23.637442,-31.13446,4.6942267,15.171577,-22.313393,-4.1663084,1.5304946,-15.146192,3.6770792,2.52149,-13.425295,1.8836426,2.1613722,-9.309589,1.792781,2.8537495,-2.9543831,4.2367463,0.7530079,-5.5599966,-1.1757938,-2.1817396,-1.240266,3.5332308,-1.4592069,-3.3046956,1.4086528,1.2069532,1.1344885,-1.3134791,-7.334544,-4.803787,-0.73067254,-2.1712751,-0.13914683,1.7551404,Simbu
1550,-255.57208,214.1669,-48.152466,-1.9638318,23.637442,-31.13446,4.6942267,15.171577,-22.313393,-4.1663084,1.5304946,-15.146192,3.6770792,2.52149,-13.425295,1.8836426,2.1613722,-9.309589,1.792781,2.8537495,-2.9543831,4.2367463,0.7530079,-5.5599966,-1.1757938,-2.1817396,-1.240266,3.5332308,-1.4592069,-3.3046956,1.4086528,1.2069532,1.1344885,-1.3134791,-7.334544,-4.803787,-0.73067254,-2.1712751,-0.13914683,1.7551404,Simbu
1551,-375.60022,218.83257,-43.260017,2.3923728,31.385782,-33.2921,-12.918066,0.050860353,-29.309532,-7.166328,5.2640305,-11.961533,2.8041945,8.599217,-6.656247,-3.37507,-4.4624214,-7.210644,6.712287,4.9978385,-6.19832,-3.9213486,-8.214229,-11.910466,-0.58574814,2.4508598,-1.8144248,1.7578634,0.008422511,-7.5020795,-6.273186,-3.098316,-7.194558,-9.490656,-3.2823389,1.8964758,1.8433422,6.184486,12.066061,10.383863,Simbu
1552,-375.60022,218.83257,-43.260017,2.3923728,31.385782,-33.2921,-12.918066,0.050860353,-29.309532,-7.166328,5.2640305,-11.961533,2.8041945,8.599217,-6.656247,-3.37507,-4.4624214,-7.210644,6.712287,4.9978385,-6.19832,-3.9213486,-8.214229,-11.910466,-0.58574814,2.4508598,-1.8144248,1.7578634,0.008422511,-7.5020795,-6.273186,-3.098316,-7.194558,-9.490656,-3.2823389,1.8964758,1.8433422,6.184486,12.066061,10.383863,Simbu
1553,-332.3271,215.8642,-59.636944,11.971678,38.167095,-31.076942,3.8452277,9.083089,-28.07357,-1.6185908,1.3948137,-16.797688,3.3846428,-1.1954203,-12.5793085,4.556491,-3.4479337,-12.190054,4.068269,0.65368265,-3.7794192,5.323424,-2.9181387,-7.8775563,-0.80653626,-4.5393724,-4.6223454,-0.6581618,-5.8340435,-4.345542,0.48208737,-2.5451744,-3.2508206,-4.356257,-6.4588375,-1.9256915,-1.1333077,-3.363096,1.9487532,4.3639708,Simbu
1554,-332.3271,215.8642,-59.636944,11.971678,38.167095,-31.076942,3.8452277,9.083089,-28.07357,-1.6185908,1.3948137,-16.797688,3.3846428,-1.1954203,-12.5793085,4.556491,-3.4479337,-12.190054,4.068269,0.65368265,-3.7794192,5.323424,-2.9181387,-7.8775563,-0.80653626,-4.5393724,-4.6223454,-0.6581618,-5.8340435,-4.345542,0.48208737,-2.5451744,-3.2508206,-4.356257,-6.4588375,-1.9256915,-1.1333077,-3.363096,1.9487532,4.3639708,Simbu
1555,-340.41815,240.03969,-55.25231,16.260258,44.351868,-31.272234,5.6662726,17.491325,-22.613226,1.4407868,6.0932035,-15.140178,4.6769214,4.443034,-7.851469,7.7565646,1.6679823,-8.283639,5.8339357,1.4434795,-6.340434,0.9490214,-5.466632,-8.42525,1.1416179,-1.7133181,-4.4371934,-0.40495062,-1.9907706,-1.9377425,-3.7359998,-8.067666,-2.539434,-0.05127979,-3.9505858,0.50084853,1.7698708,-3.9568353,-1.975487,1.1319666,Simbu
1556,-340.41815,240.03969,-55.25231,16.260258,44.351868,-31.272234,5.6662726,17.491325,-22.613226,1.4407868,6.0932035,-15.140178,4.6769214,4.443034,-7.851469,7.7565646,1.6679823,-8.283639,5.8339357,1.4434795,-6.340434,0.9490214,-5.466632,-8.42525,1.1416179,-1.7133181,-4.4371934,-0.40495062,-1.9907706,-1.9377425,-3.7359998,-8.067666,-2.539434,-0.05127979,-3.9505858,0.50084853,1.7698708,-3.9568353,-1.975487,1.1319666,Simbu
1557,-268.2246,226.67506,-74.82778,7.9558396,36.019173,-41.117496,1.3408309,8.727596,-33.95485,-3.048465,3.1330876,-16.760958,6.6995325,3.1226313,-12.569901,2.646849,-4.25709,-10.834657,4.7422094,-4.530269,-11.723849,2.2338183,-0.39827123,-3.8955357,1.8777026,-3.1218524,-5.16187,-3.9554434,-6.9456377,-1.5210012,-1.083069,-8.812864,-3.7334535,1.8999695,-0.07242865,2.8145883,1.687938,-3.329831,-0.83223563,-0.008368274,Simbu
1558,-268.2246,226.67506,-74.82778,7.9558396,36.019173,-41.117496,1.3408309,8.727596,-33.95485,-3.048465,3.1330876,-16.760958,6.6995325,3.1226313,-12.569901,2.646849,-4.25709,-10.834657,4.7422094,-4.530269,-11.723849,2.2338183,-0.39827123,-3.8955357,1.8777026,-3.1218524,-5.16187,-3.9554434,-6.9456377,-1.5210012,-1.083069,-8.812864,-3.7334535,1.8999695,-0.07242865,2.8145883,1.687938,-3.329831,-0.83223563,-0.008368274,Simbu
1559,-285.89307,213.37062,-58.98135,12.2676525,36.72376,-34.777847,2.161942,12.377691,-26.01944,-4.4406824,-4.0885077,-22.873728,2.6471639,4.916409,-8.425981,5.2139525,-1.25712,-11.233719,2.0710309,-1.1380697,-6.4649706,0.6992332,-7.2682104,-10.915561,-2.3247497,-4.847869,-2.530516,5.931076,1.2644444,-1.9495798,-1.03514,-5.8587165,-3.7600625,2.6291814,1.8193308,0.64355457,-0.6622061,-3.343725,-1.0758684,1.8983625,Simbu
1560,-285.89307,213.37062,-58.98135,12.2676525,36.72376,-34.777847,2.161942,12.377691,-26.01944,-4.4406824,-4.0885077,-22.873728,2.6471639,4.916409,-8.425981,5.2139525,-1.25712,-11.233719,2.0710309,-1.1380697,-6.4649706,0.6992332,-7.2682104,-10.915561,-2.3247497,-4.847869,-2.530516,5.931076,1.2644444,-1.9495798,-1.03514,-5.8587165,-3.7600625,2.6291814,1.8193308,0.64355457,-0.6622061,-3.343725,-1.0758684,1.8983625,Simbu
1561,-352.25882,206.96436,-65.5931,2.4231918,29.277014,-31.700462,10.073924,14.480366,-25.944918,3.2443483,8.600194,-13.939584,5.762122,3.9982655,-11.125712,4.692795,1.2083596,-8.578258,4.28911,-0.3930344,-8.439961,1.0762401,-1.6246902,-5.8093286,0.36082044,-3.3116307,-6.626793,-1.8898699,-1.4306704,-0.45165053,1.295617,-0.50690246,0.20495644,0.22108692,-1.6946359,-0.6091837,-1.030503,-1.834597,0.21802178,0.10239036,Simbu
1562,-352.25882,206.96436,-65.5931,2.4231918,29.277014,-31.700462,10.073924,14.480366,-25.944918,3.2443483,8.600194,-13.939584,5.762122,3.9982655,-11.125712,4.692795,1.2083596,-8.578258,4.28911,-0.3930344,-8.439961,1.0762401,-1.6246902,-5.8093286,0.36082044,-3.3116307,-6.626793,-1.8898699,-1.4306704,-0.45165053,1.295617,-0.50690246,0.20495644,0.22108692,-1.6946359,-0.6091837,-1.030503,-1.834597,0.21802178,0.10239036,Simbu
1563,-314.20383,201.91103,-58.95004,13.225163,36.008797,-32.42378,4.8261695,11.723794,-26.196177,0.98255557,6.5296545,-14.316437,3.9990175,3.94153,-7.8087616,5.414196,0.40287554,-7.069503,4.0878725,-1.6180623,-6.0412803,3.391053,-2.3318663,-6.6738772,-0.16705097,-3.2541723,-4.7175074,-0.18172897,-1.8458792,-1.710333,0.6249864,-1.2937603,-1.6614281,-0.8062846,-0.23982663,1.8430821,1.918183,1.0700663,0.72638035,-1.0587384,Simbu
1564,-314.20383,201.91103,-58.95004,13.225163,36.008797,-32.42378,4.8261695,11.723794,-26.196177,0.98255557,6.5296545,-14.316437,3.9990175,3.94153,-7.8087616,5.414196,0.40287554,-7.069503,4.0878725,-1.6180623,-6.0412803,3.391053,-2.3318663,-6.6738772,-0.16705097,-3.2541723,-4.7175074,-0.18172897,-1.8458792,-1.710333,0.6249864,-1.2937603,-1.6614281,-0.8062846,-0.23982663,1.8430821,1.918183,1.0700663,0.72638035,-1.0587384,Simbu
1565,-275.2182,222.88994,-52.267113,15.710204,40.676083,-30.61009,6.016478,20.069494,-16.360888,4.7140837,8.441286,-10.301615,8.432527,6.575038,-8.095831,4.4172325,0.5801302,-6.9649234,5.9219437,3.5021434,-2.267453,4.3439255,0.86619,-0.6545092,4.093139,-0.7901613,-1.5013038,1.6147841,-2.48257,-0.94251657,2.3290672,-1.2179464,-0.59688944,0.60562664,-2.3091984,-1.256864,-0.10431241,-0.92947745,0.5492684,-0.18102102,Simbu
1566,-275.2182,222.88994,-52.267113,15.710204,40.676083,-30.61009,6.016478,20.069494,-16.360888,4.7140837,8.441286,-10.301615,8.432527,6.575038,-8.095831,4.4172325,0.5801302,-6.9649234,5.9219437,3.5021434,-2.267453,4.3439255,0.86619,-0.6545092,4.093139,-0.7901613,-1.5013038,1.6147841,-2.48257,-0.94251657,2.3290672,-1.2179464,-0.59688944,0.60562664,-2.3091984,-1.256864,-0.10431241,-0.92947745,0.5492684,-0.18102102,Simbu
